2990	4684
2990	4684
2693	17592
1121	4774
2700	11610
3249	6569
945	4635
2148	1989
1498	9207
1498	9207
1289	10040
1022	9114
1022	9114
1019	11645
1374	14412
3231	5423
3244	12254
1002	11456
2975	1053
1019	389
2923	4220
2923	4220
2669	11475
1313	12760
3311	8290
1056	7793
1015	1255
3292	10469
2664	11428
2621	12861
2621	13810
1122	6940
1632	11576
2725	4175
2725	4175
2621	15221
1739	584
1622	14602
1892	7449
1011	1102
1630	10255
1630	10255
1630	10255
1955	7348
2581	5269
1835	11703
2171	8783
3266	6961
1289	10002
1021	6422
1021	6422
1211	7343
2580	12396
2440	12106
1088	5721
2734	5094
2734	5094
3101	12433
981	10770
2619	16048
2910	15169
3290	10625
922	11553
2584	5259
2220	6941
1943	17448
1323	5254
2163	7334
3282	4321
3282	4321
1998	6767
1998	6767
2721	11594
2304	436
3158	7322
1695	14592
1888	11602
1224	11558
3258	16375
3258	16375
3258	16375
3258	16375
2090	11597
1139	591
2423	10671
2423	10671
1368	11157
1368	11157
2174	15499
2218	13549
1896	12036
1753	13162
1343	4464
2754	11214
2754	11214
1821	14605
2721	10976
2565	12367
1123	10490
1395	16168
3140	7342
1100	16654
1827	17163
2062	8485
2173	13124
3134	7347
1459	15802
1119	2009
2266	12751
3282	446
2420	7458
2283	12858
909	13833
941	17726
941	17726
2660	11047
2513	14444
1421	860
1668	563
2466	7421
1391	14583
1410	5450
3238	10089
1831	11921
1821	11404
924	6969
924	6969
924	6969
2216	15285
1920	11967
2620	12925
1110	3948
1110	3948
3225	1832
1001	578
1794	581
2435	10366
2435	10366
2435	10366
1665	17142
926	4522
1625	11602
1593	14366
3264	4492
1036	12500
1991	3843
1991	3843
2250	6768
2250	6768
2212	16481
2212	16481
837	14621
1095	4726
1095	4726
1090	313
1715	12978
979	17587
3327	17436
1021	9638
1420	12457
1446	16295
1446	16295
1446	16295
2659	4271
2659	4271
1215	7195
1105	10053
1083	7226
1409	4450
2504	10928
2055	6818
2614	5260
979	8819
979	8819
2858	1711
2207	15305
847	4551
3302	10604
1998	6702
1998	6702
2164	12251
2135	1341
2528	10958
1735	11592
1117	10012
995	1672
989	8815
989	8815
1018	9759
2549	14551
2427	8793
2427	8793
2724	4172
2724	4172
1045	7322
1325	10561
3255	6936
3303	11665
2637	14446
1326	11574
2739	15355
1103	233
1294	17681
3072	14569
2082	8528
3239	16329
3239	16329
3239	16329
1097	17145
2430	11269
1856	5003
1097	9586
3250	294
1443	10699
3233	3439
1145	13289
984	16119
993	10128
1327	14777
2781	12900
2781	12900
2082	6814
1821	15044
2659	14852
3271	9680
2676	4276
2676	4276
1096	13297
2782	12696
1090	7043
2432	3708
2432	3708
1627	14388
2539	9389
1625	12372
3284	16640
2093	10268
2093	10268
2093	10268
1109	443
1035	16341
1035	16341
1035	16341
