1713	169
964	6859
1729	14612
1011	5452
1488	9241
2140	1713
3292	59
1760	10444
1113	4348
845	4461
1332	12023
1091	4993
1625	5386
2391	7726
3325	10758
2365	12038
2254	10514
2310	13090
1067	11539
2383	12003
1302	541
1320	11031
1052	7895
988	1134
2127	6850
3256	7411
2281	17121
1306	10687
1306	10687
1011	5013
1021	9866
1354	14553
3119	1075
3315	15788
1324	4266
1324	4266
3245	51
1813	14435
1672	6919
2400	17712
2455	1381
1629	11564
1143	4690
1143	4690
3008	4730
3008	4730
1148	16915
3130	17707
3283	9429
3270	9099
1343	11484
2574	12421
1848	8134
1691	542
3266	9930
3323	16437
3323	16437
984	10491
3275	1544
2717	273
2417	6488
2417	6488
1059	11559
3327	415
3302	17701
3241	8551
2413	11645
3327	1556
895	17688
969	16607
967	17207
1488	15937
2242	223
1848	14428
1262	14617
3322	14198
3012	16562
979	385
2155	2366
1682	5363
2481	12836
973	591
3268	124
869	7162
3276	1681
1002	4162
1002	4162
1311	4650
3313	2144
1137	8927
1595	14760
1099	4395
860	17406
996	17444
1855	14989
1035	11443
1324	14590
1606	12382
1121	16636
869	4854
3234	11417
1289	9107
1289	9107
1868	11036
1306	9345
3325	9386
1441	3838
1441	3838
1974	10737
1353	14537
2181	11170
1472	17708
1102	312
2494	12832
1668	14397
1422	11077
1124	14648
3302	6837
985	503
3292	9829
1021	4638
1289	13540
1159	6977
1795	10981
1092	1595
1092	1595
1329	11674
1082	10493
1231	8842
989	6397
989	6397
3281	233
1476	2439
1817	17078
965	2111
1622	11185
1622	11185
2545	9675
1605	14674
983	6345
983	6345
3225	1452
2262	6254
2262	6254
868	11162
868	11162
1208	16327
1208	16327
1208	16327
1145	4252
1458	4823
988	10044
3296	11943
3313	10921
1093	6675
1093	6675
3263	9904
3291	17740
3291	17740
3223	3632
3278	11818
2245	7031
3259	331
1845	8052
1039	7323
1318	7321
1760	535
3266	9687
911	13524
1628	7492
1628	7492
1290	11027
1302	4317
1302	4317
2020	5106
2020	5106
3292	3707
3292	3707
1881	6588
2266	190
1315	9856
1302	9085
1321	13590
988	9321
1839	12711
2048	4392
2228	15352
1117	2379
2468	15912
2594	1124
2437	15471
1248	6784
1248	6784
1248	6784
1137	7283
3255	14107
1640	12389
2200	16400
2200	16400
1781	14361
3314	12246
2129	1666
863	14304
1766	16
1766	16
1289	586
2471	11267
3275	6836
3287	17620
1123	5249
1119	11508
1003	3781
1003	3781
3315	8483
2404	6480
2404	6480
1117	5639
1315	12401
3261	10611
984	10540
3299	272
1753	4235
1459	1185
1459	1185
2709	10919
2709	10919
1002	127
988	15169
1112	2397
1640	12179
1995	5087
1995	5087
3298	1997
1315	15823
1315	15823
3292	6227
3292	6227
1835	4933
3291	9970
1752	4251
2084	8524
1198	4816
1844	4889
1082	16726
1086	4229
869	311
1332	7592
3325	48
3261	7244
2805	5094
2805	5094
863	5262
979	10018
3264	12216
1733	10866
3305	4314
3305	4314
3266	6466
3266	6466
1431	11020
2131	1057
1614	11187
1614	11187
1086	6656
1086	6656
2935	6578
2401	1405
863	11288
2868	15775
1120	44
3325	4275
3325	4275
1689	8046
1329	12407
2077	4257
2077	4257
1112	34
2269	4460
977	2674
916	11471
3306	564
2427	12607
1074	8146
2437	11073
1618	5275
2265	12743
1012	4752
1110	9088
3281	10574
1621	17702
1105	6561
1097	2035
3225	2993
981	9231
1046	7899
3319	4339
3319	4339
1201	7341
888	11
888	11
1119	16316
1119	16316
1119	16316
1115	16441
1115	16441
3231	3602
1347	11205
1347	11205
991	194
1121	17464
861	14330
1143	16034
3244	236
1095	9715
3271	4072
3271	4072
1666	14938
2419	16264
1290	11807
2247	10936
2414	1391
1214	11547
1112	1594
1112	1594
895	13285
2410	3867
2410	3867
991	14036
3263	4129
2839	3205
863	13452
2201	16413
2201	16413
1105	16549
1131	10838
1863	298
3247	11415
3252	16199
1100	14944
1331	14574
2445	17709
1313	5176
1291	4249
1122	5560
2070	12536
1119	9807
854	4573
1112	1130
3252	13086
3311	9098
1139	16663
1086	746
3307	15
3307	15
1821	13602
2002	8058
3310	14788
3288	7245
3179	7332
3247	9546
3063	10679
3063	10679
1792	4
1792	4
3323	143
1708	493
1696	4454
844	4555
972	16630
3307	8874
1621	7776
979	12413
1735	11562
1000	9570
1967	5271
872	12659
902	5147
1097	9703
2923	3768
2923	3768
1246	11544
1088	4327
1088	4327
1382	6593
3258	5270
962	8831
1034	7321
3263	17218
1235	14970
2776	9202
2776	9202
1017	14241
2839	3247
2654	14542
2802	14498
3263	17639
861	14311
2225	7040
3321	9331
3240	9952
3289	14227
1302	9734
3310	2272
1138	12772
1766	17448
998	4302
998	4302
3282	11454
1092	427
939	19
939	19
970	1128
1240	14435
1673	7554
1002	10491
1731	10668
1731	10668
3273	13993
1102	5294
3258	9469
3274	2371
3309	5255
1820	12758
1322	1398
1324	7841
860	459
1129	14631
1347	11140
1001	5317
1760	8522
961	481
2178	11469
864	11697
2137	1710
916	13502
3174	17685
1760	534
3279	4299
3279	4299
3255	4266
3255	4266
2082	6830
1096	1606
1096	1606
1107	4231
3104	4162
3104	4162
3304	11414
3252	4985
1676	12832
1289	11901
909	11106
1841	4958
1666	14593
1095	6949
1694	15005
1327	10729
872	6826
995	166
1720	7836
3240	4697
3240	4697
3241	16551
2460	12792
1005	8556
2438	1379
3258	102
991	17162
1321	14333
866	4241
969	16045
3301	5306
3321	4257
3321	4257
1311	5462
3265	9475
1029	4919
2137	1714
864	11691
3326	581
2026	10760
887	5568
2209	16133
992	334
983	44
964	10602
1112	15043
2959	11463
2212	7008
2408	6554
3273	11590
986	2694
3319	6992
