4684	2990
4684	2990
169	1713
6859	964
14612	1729
5452	1011
9241	1488
1713	2140
59	3292
10444	1760
4348	1113
4461	845
12023	1332
4993	1091
5386	1625
7726	2391
10758	3325
12038	2365
10514	2254
13090	2310
11539	1067
12003	2383
541	1302
11031	1320
7895	1052
1134	988
6850	2127
7411	3256
5013	1011
9866	1021
14553	1354
1075	3119
15788	3315
4266	1324
4266	1324
51	3245
14435	1813
17712	2400
1381	2455
11564	1629
4690	1143
4690	1143
4730	3008
4730	3008
16915	1148
17707	3130
9099	3270
11484	1343
12421	2574
8134	1848
542	1691
16437	3323
16437	3323
10491	984
1544	3275
273	2717
6488	2417
6488	2417
11559	1059
17701	3302
8551	3241
11645	2413
1556	3327
17688	895
16607	969
17207	967
15937	1488
223	2242
14428	1848
14617	1262
14198	3322
16562	3012
385	979
2366	2155
5363	1682
12836	2481
591	973
124	3268
7162	869
1681	3276
4162	1002
4162	1002
4650	1311
6422	1021
6422	1021
2144	3313
8927	1137
14760	1595
4395	1099
17406	860
17444	996
14989	1855
11443	1035
14590	1324
16636	1121
4854	869
11417	3234
9107	1289
9107	1289
11036	1868
9345	1306
9386	3325
3838	1441
3838	1441
10737	1974
14537	1353
11170	2181
17708	1472
312	1102
12832	2494
14397	1668
11077	1422
14648	1124
6837	3302
503	985
9829	3292
4638	1021
17448	1943
13540	1289
6977	1159
10981	1795
11594	2721
11674	1329
10493	1082
8842	1231
6397	989
6397	989
233	3281
2439	1476
17078	1817
2111	965
9675	2545
14674	1605
6345	983
6345	983
1452	3225
6254	2262
6254	2262
11162	868
11162	868
16327	1208
16327	1208
16327	1208
4252	1145
4823	1458
10044	988
11943	3296
10921	3313
6675	1093
6675	1093
9904	3263
17740	3291
17740	3291
3632	3223
11818	3278
7031	2245
331	3259
8052	1845
7323	1039
7321	1318
535	1760
9687	3266
13524	911
7492	1628
7492	1628
11027	1290
4317	1302
4317	1302
5106	2020
5106	2020
3707	3292
3707	3292
6588	1881
190	2266
9856	1315
9085	1302
13590	1321
9321	988
12711	1839
4392	2048
15352	2228
2379	1117
15912	2468
1124	2594
15471	2437
6784	1248
6784	1248
6784	1248
7283	1137
14107	3255
12389	1640
16400	2200
16400	2200
14361	1781
12246	3314
1666	2129
14304	863
16	1766
16	1766
586	1289
11267	2471
6836	3275
17620	3287
5249	1123
11508	1119
8483	3315
6480	2404
6480	2404
5639	1117
12401	1315
10611	3261
10540	984
272	3299
1185	1459
1185	1459
10919	2709
10919	2709
127	1002
15169	988
2397	1112
12179	1640
5087	1995
5087	1995
1997	3298
15823	1315
15823	1315
6227	3292
6227	3292
4933	1835
9970	3291
8524	2084
4889	1844
16726	1082
4229	1086
311	869
7592	1332
48	3325
7244	3261
5094	2805
5094	2805
5262	863
10018	979
12216	3264
4314	3305
4314	3305
6466	3266
6466	3266
11020	1431
11187	1614
11187	1614
6656	1086
6656	1086
6578	2935
11288	863
15775	2868
44	1120
4275	3325
4275	3325
8046	1689
12407	1329
4257	2077
4257	2077
34	1112
4460	2269
2674	977
